level_0	index	sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
651	2854	2	83	1773	5503	1.0	20x	raw	a647	0	250.041	527.945	57.053	0.199	1.617	28.281	-1.0	0	16.9653371469152	0.199
652	2855	2	166	7596	14810	1.0	20x	raw	a647	0	551.064	349.028	51.969	0.199	2.999	5.1110000000000015	-1.0	0	5.48067715101285	0.199
1770	3973	2	166	7596	14810	1.0	20x	raw	a647	0	564.94	370.949	60.102	0.139	2.61	6.832999999999998	-1.0	0	5.484805422039889	0.139
654	2857	2	111	6396	13854	1.0	20x	raw	a647	198	370.875	599.164	55.00899999999999	0.199	2.019	8.187000000000001	1.131	0	8.858137024012029	0.199
655	2858	2	179	15552	29201	1.0	20x	raw	a647	197	623.951	593.082	54.037	0.199	1.694	7.119	1.1740000000000002	0	6.299442484578638	0.199
657	2860	2	199	8751	15215	1.0	20x	raw	a647	0	631.969	505.942	56.948	0.199	2.053	11.587	-1.0	0	8.27051626953741	0.199
658	2861	2	141	12987	23688	1.0	20x	raw	a647	0	457.979	657.0269999999998	52.989	0.199	1.418	1.969	-1.0	0	2.80931870864628	0.199
660	2863	2	179	15552	29201	1.0	20x	raw	a647	197	637.058	565.148	56.027	0.199	1.618	8.219	1.112	0	6.039200249231111	0.199
662	2865	2	80	3532	7030	1.0	20x	raw	a647	145	253.032	416.245	52.931	0.199	1.652	5.985	1.172	0	7.24908928418484	0.199
663	2866	2	33	8199	15971	1.0	20x	raw	a647	148	90.037	435.958	56.091	0.199	1.714	12.681	1.173	0	10.489158425770698	0.199
664	2867	2	181	7281	15827	1.0	20x	raw	a647	96	608.121	290.163	58.83	0.198	2.113	12.502	1.204	0	11.575402415267101	0.198
665	2868	2	165	14670	25634	1.0	20x	raw	a647	0	577.927	321.896	57.96100000000001	0.198	1.321	7.081	-1.0	0	7.021795645802518	0.198
666	2869	2	138	9448	16794	1.0	20x	raw	a647	0	440.987	427.86800000000005	58.06399999999999	0.198	4.383	0.9	-1.0	0	1.30298143206782	0.198
667	2870	2	165	14670	25634	1.0	20x	raw	a647	0	541.005	313.952	53.95399999999999	0.198	2.213	6.37	-1.0	0	4.46787846453429	0.198
668	2871	2	84	10782	19062	1.0	20x	raw	a647	220	251.85	653.942	52.08600000000001	0.198	1.493	3.782	1.181	0	4.651905976525481	0.198
670	2873	2	141	12987	23688	1.0	20x	raw	a647	218	473.139	622.115	53.917	0.198	2.16	9.375	1.11	0	7.473253574320309	0.198
671	2874	2	23	2538	7133	1.0	20x	raw	a647	0	43.91	484.043	51.973	0.198	2.512	8.14	-1.0	0	6.60162075504352	0.198
903	3106	2	141	12987	23688	1.0	20x	raw	a647	0	464.051	667.9789999999998	53.981	0.181	1.727	7.303	-1.0	0	7.577281335150549	0.181
673	2876	2	166	7596	14810	1.0	20x	raw	a647	133	526.909	361.954	56.962	0.197	2.2880000000000003	3.051	1.227	0	2.35271150542592	0.197
675	2878	2	166	7596	14810	1.0	20x	raw	a647	133	554.076	371.969	54.907	0.197	0.954	8.26	1.118	0	7.81958771680735	0.197
676	2879	2	179	15552	29201	1.0	20x	raw	a647	0	573.942	298.955	59.122	0.197	2.925	7.119	-1.0	0	4.9378727803405	0.197
678	2881	2	44	8286	17010	1.0	20x	raw	a647	68	134.014	139.028	53.977	0.197	1.3430000000000002	4.662	1.3119999999999998	0	5.98723556576493	0.197
680	2883	2	181	7281	15827	1.0	20x	raw	a647	0	577.048	278.786	59.065	0.197	1.933	5.447	-1.0	0	3.4131553388381	0.197
681	2884	2	60	6018	13600	1.0	20x	raw	a647	184	186.13	536.904	54.035	0.197	2.286	2.226	1.154	0	2.82206706285484	0.197
683	2886	2	131	6473	12681	1.0	20x	raw	a647	0	401.139	494.144	56.916	0.197	4.045	3.676	-1.0	0	3.64964758646662	0.197
684	2887	2	100	5961	11424	1.0	20x	raw	a647	169	335.01	498.156	52.931	0.197	2.258	13.936	1.1909999999999998	0	8.47038335040506	0.197
685	2888	2	166	7596	14810	1.0	20x	raw	a647	0	545.975	341.05300000000005	57.06800000000001	0.197	1.611	9.16	-1.0	0	8.14259423733395	0.197
686	2889	2	86	16056	27408	1.0	20x	raw	a647	97	295.881	286.182	56.789	0.196	1.472	11.283	1.319	0	11.813486101972401	0.196
687	2890	2	141	12987	23688	1.0	20x	raw	a647	218	467.91	650.062	54.789	0.196	1.59	4.07	1.259	0	1.01123095681855	0.196
688	2891	2	166	7596	14810	1.0	20x	raw	a647	0	526.97	352.946	51.971	0.196	1.676	1.285	-1.0	0	1.90439820066441	0.196
979	3182	2	142	5406	9550	1.0	20x	raw	a647	0	464.978	619.014	56.993	0.17600000000000002	1.837	12.688	-1.0	0	8.513157003940847	0.17600000000000002
691	2894	2	150	18111	31981	1.0	20x	raw	a647	0	531.961	333.787	52.99800000000001	0.196	1.751	2.898	-1.0	0	3.23630847936023	0.196
692	2895	2	165	14670	25634	1.0	20x	raw	a647	0	542.948	328.872	58.198	0.196	2.277	14.921	-1.0	0	8.67060394094064	0.196
1276	3479	2	84	10782	19062	1.0	20x	raw	a647	220	262.914	661.041	55.861	0.159	3.263	5.903	1.142	0	5.62465401733595	0.159
694	2897	2	84	10782	19062	1.0	20x	raw	a647	220	253.889	661.0319999999998	59.018	0.196	1.611	13.094	1.236	0	9.288027889080679	0.196
695	2898	2	105	6531	10393	1.0	20x	raw	a647	0	421.005	424.994	56.289	0.196	2.004	6.1320000000000014	-1.0	0	2.2834517817923703	0.196
1301	3504	2	68	6876	12276	1.0	20x	raw	a647	221	220.995	626.0369999999998	50.118	0.158	2.082	6.74	1.064	0	4.98175226363709	0.158
699	2902	2	164	3447	9015	1.0	20x	raw	a647	0	556.995	285.9290000000001	56.043	0.195	1.98	3.593	-1.0	0	4.39532065957617	0.195
927	3130	2	63	5094	11245	1.0	20x	raw	a647	0	225.971	464.099	57.081	0.179	3.279	2.7710000000000004	-1.0	0	3.76617935217139	0.179
703	2906	2	46	8116	14605	1.0	20x	raw	a647	146	151.936	459.97	57.18	0.195	1.644	5.45	1.139	0	6.72917207042142	0.195
704	2907	2	165	14670	25634	1.0	20x	raw	a647	0	559.942	331.891	53.94300000000001	0.195	2.148	1.7990000000000002	-1.0	0	2.13692883755822	0.195
705	2908	2	111	6396	13854	1.0	20x	raw	a647	0	342.005	589.875	55.026	0.195	1.729	3.478	-1.0	0	2.41396885442059	0.195
1034	3237	2	55	2952	7610	1.0	20x	raw	a647	0	146.933	112.015	59.07	0.172	1.845	14.522	-1.0	0	12.7290026887584	0.172
707	2910	2	149	4428	10766	1.0	20x	raw	a647	0	485.008	290.137	55.945	0.195	1.3430000000000002	11.899	-1.0	0	5.30907769830336	0.195
708	2911	2	69	4633	7068	1.0	20x	raw	a647	0	218.096	582.018	53.756	0.194	1.7180000000000002	5.989	-1.0	0	6.00501833590905	0.194
709	2912	2	84	10782	19062	1.0	20x	raw	a647	220	253.021	661.03	54.964	0.194	1.5319999999999998	5.194	1.114	0	5.284539736413049	0.194
710	2913	2	79	3569	7026	1.0	20x	raw	a647	145	250.039	430.056	57.92	0.194	3.895	12.604	1.193	0	8.25754603315424	0.194
711	2914	2	104	7239	13989	1.0	20x	raw	a647	131	400.054	454.007	58.06100000000001	0.194	2.009	7.903	1.153	0	8.460842698140121	0.194
784	2987	2	188	5064	9483	1.0	20x	raw	a647	159	607.128	466.075	56.172	0.19	1.663	5.115	1.269	0	5.15553247682376	0.19
713	2916	2	188	5064	9483	1.0	20x	raw	a647	0	608.0219999999998	470.809	57.172	0.194	1.857	4.338	-1.0	0	2.83657714686421	0.194
714	2917	2	107	9324	15682	1.0	20x	raw	a647	0	416.878	374.115	53.03	0.194	4.215	2.479	-1.0	0	2.59872035440469	0.194
715	2918	2	166	7596	14810	1.0	20x	raw	a647	133	536.067	376.982	56.903	0.194	2.276	5.07	1.115	0	6.3411120402336385	0.194
716	2919	2	101	3204	9059	1.0	20x	raw	a647	0	343.9190000000001	653.82	57.148	0.194	1.31	13.04	-1.0	0	6.090664551461201	0.194
717	2920	2	100	5961	11424	1.0	20x	raw	a647	169	334.941	499.139	54.895	0.194	1.729	7.415	1.146	0	6.37438659864236	0.194
718	2921	2	141	12987	23688	1.0	20x	raw	a647	0	483.017	613.9259999999998	57.959	0.194	2.278	5.527	-1.0	0	6.183606948853152	0.194
721	2924	2	68	6876	12276	1.0	20x	raw	a647	221	244.096	634.937	56.197	0.194	1.966	3.889	1.134	0	5.205041492108768	0.194
722	2925	2	105	6531	10393	1.0	20x	raw	a647	0	391.027	424.853	53.9	0.194	1.342	1.216	-1.0	0	1.82658499657013	0.194
723	2926	2	179	15552	29201	1.0	20x	raw	a647	0	635.901	563.966	54.965	0.194	2.277	6.559	-1.0	0	5.24091597074587	0.194
726	2929	2	42	3132	5657	1.0	20x	raw	a647	49	118.986	148.149	54.005	0.194	1.868	8.687999999999999	1.122	0	6.23135518368089	0.194
727	2930	2	61	4338	10220	1.0	20x	raw	a647	0	189.134	638.918	53.187	0.193	1.651	6.081	-1.0	0	5.21358256741888	0.193
731	2934	2	106	2315	3872	1.0	20x	raw	a647	131	433.009	410.045	56.882	0.193	1.46	16.375999999999998	1.209	0	9.96975160546368	0.193
729	2932	2	83	1773	5503	1.0	20x	raw	a647	0	250.042	528.993	58.04600000000001	0.193	1.662	6.899	-1.0	0	7.663815920588959	0.193
730	2933	2	61	4338	10220	1.0	20x	raw	a647	0	173.02700000000004	636.096	56.01600000000001	0.193	1.439	3.869	-1.0	0	3.0882496307468097	0.193
732	2935	2	19	8712	13576	1.0	20x	raw	a647	118	64.887	381.879	54.953	0.193	2.249	3.965	1.106	0	3.61244624761048	0.193
733	2936	2	146	3367	7057	1.0	20x	raw	a647	177	458.066	511.848	55.94600000000001	0.193	1.117	5.974	1.087	0	4.47955959756277	0.193
734	2937	2	8	12076	20595	1.0	20x	raw	a647	0	56.949	610.883	52.862	0.193	1.491	9.074	-1.0	0	4.56843483692988	0.193
915	3118	2	20	4320	7246	1.0	20x	raw	a647	0	55.92100000000001	320.146	51.902	0.179	1.482	9.87	-1.0	0	8.3037993962809	0.179
736	2939	2	51	2710	3825	1.0	20x	raw	a647	90	194.112	290.033	53.972	0.193	2.515	4.134	1.211	0	3.61060321293296	0.193
738	2941	2	5	4143	7873	1.0	20x	raw	a647	0	32.958	347.985	54.111	0.193	1.34	1.906	-1.0	0	2.27412879581513	0.193
1296	3499	2	150	18111	31981	1.0	20x	raw	a647	0	491.151	332.084	59.07	0.158	1.16	7.739	-1.0	0	6.28575227068979	0.158
740	2943	2	32	8355	18161	1.0	20x	raw	a647	227	74.12	668.0060000000002	56.99100000000001	0.193	1.737	7.222	1.189	0	7.45873874565305	0.193
741	2944	2	162	7211	11940	1.0	20x	raw	a647	207	555.855	634.029	50.158	0.193	1.628	8.277000000000001	1.213	0	5.605046420334929	0.193
742	2945	2	6	4341	6630	1.0	20x	raw	a647	120	54.14	331.017	45.113	0.193	1.966	11.602	1.217	0	12.904122668892901	0.193
743	2946	2	179	15552	29201	1.0	20x	raw	a647	0	599.9680000000002	599.0930000000002	51.99	0.193	4.166	1.244	-1.0	0	1.86822933794453	0.193
744	2947	2	157	4018	8006	1.0	20x	raw	a647	0	525.938	664.9810000000001	54.12	0.193	2.278	2.5	-1.0	0	2.5913639936415698	0.193
745	2948	2	103	11920	23952	1.0	20x	raw	a647	131	374.006	414.882	54.79600000000001	0.192	1.641	6.307	1.125	0	4.806834796467951	0.192
746	2949	2	73	5919	11840	1.0	20x	raw	a647	0	248.11	539.922	57.853	0.192	1.898	11.46	-1.0	0	10.678409377099301	0.192
747	2950	2	205	4182	8287	1.0	20x	raw	a647	11	666.84	13.003	56.971	0.192	1.913	7.422999999999999	1.205	0	6.6410742129161004	0.192
748	2951	2	47	2655	6952	1.0	20x	raw	a647	137	122.96	387.12	55.076	0.192	1.879	8.646	1.148	0	8.507670362524719	0.192
749	2952	2	155	1722	5589	1.0	20x	raw	a647	0	506.917	96.883	54.922	0.192	2.51	6.234	-1.0	0	3.05231671195386	0.192
750	2953	2	103	11920	23952	1.0	20x	raw	a647	0	343.0490000000001	474.849	57.213	0.192	1.644	6.8870000000000005	-1.0	0	7.433069407323849	0.192
751	2954	2	61	4338	10220	1.0	20x	raw	a647	228	177.074	649.053	54.01600000000001	0.192	2.384	2.432	1.096	0	2.93243365318022	0.192
753	2956	2	146	3367	7057	1.0	20x	raw	a647	177	465.92	520.123	55.112	0.192	2.28	4.319	1.118	0	4.124682741013561	0.192
754	2957	2	96	7196	13480	1.0	20x	raw	a647	37	318.9290000000001	94.046	57.934	0.192	1.757	8.507	1.232	0	5.46557663543533	0.192
755	2958	2	33	8199	15971	1.0	20x	raw	a647	0	94.037	456.177	58.07	0.192	1.642	10.387	-1.0	0	8.15318972910138	0.192
756	2959	2	195	6201	15910	1.0	20x	raw	a647	30	638.922	69.028	56.96100000000001	0.192	2.061	5.865	1.35	0	6.8027840193119005	0.192
757	2960	2	166	7596	14810	1.0	20x	raw	a647	0	536.974	351.095	52.093	0.191	1.621	3.404	-1.0	0	3.8580055963400097	0.191
758	2961	2	137	6104	10994	1.0	20x	raw	a647	0	461.92	451.951	55.863	0.191	1.75	9.392	-1.0	0	5.86960492784909	0.191
960	3163	2	68	6876	12276	1.0	20x	raw	a647	0	215.015	644.063	58.923	0.177	1.482	5.193	-1.0	0	3.93317613864668	0.177
761	2964	2	165	14670	25634	1.0	20x	raw	a647	111	569.951	329.027	56.067	0.191	2.297	5.502999999999999	1.151	0	4.4244164054653	0.191
762	2965	2	165	14670	25634	1.0	20x	raw	a647	0	542.942	332.309	55.905	0.191	1.288	12.395	-1.0	0	7.2610632556824015	0.191
763	2966	2	165	14670	25634	1.0	20x	raw	a647	111	571.0169999999998	329.066	54.92100000000001	0.191	1.813	12.482	1.277	0	10.5585579529259	0.191
764	2967	2	159	4477	5546	1.0	20x	raw	a647	207	542.132	648.094	52.062	0.191	1.489	8.097000000000001	1.165	0	7.06918882923269	0.191
765	2968	2	125	5158	11356	1.0	20x	raw	a647	55	404.892	134.11	57.207	0.191	1.736	6.343	1.207	0	7.06686564947587	0.191
766	2969	2	21	4287	6552	1.0	20x	raw	a647	118	64.847	347.099	48.897	0.19	2.377	3.995	1.159	0	3.7539685697173	0.19
767	2970	2	54	15151	28743	1.0	20x	raw	a647	0	183.005	346.101	52.099	0.19	4.856	6.706	-1.0	0	5.960347846708442	0.19
769	2972	2	68	6876	12276	1.0	20x	raw	a647	221	243.04	634.001	50.98	0.19	1.2990000000000002	8.631	1.124	0	7.70910275855332	0.19
770	2973	2	37	3798	9098	1.0	20x	raw	a647	0	111.973	381.205	56.926	0.19	1.622	11.278	-1.0	0	9.810136822212241	0.19
772	2975	2	68	6876	12276	1.0	20x	raw	a647	221	242.914	637.096	55.995	0.19	1.48	4.934	1.148	0	6.202198965654769	0.19
773	2976	2	60	6018	13600	1.0	20x	raw	a647	0	201.985	520.979	54.055	0.19	2.608	1.606	-1.0	0	1.64610755680981	0.19
774	2977	2	150	18111	31981	1.0	20x	raw	a647	106	520.031	358.847	56.091	0.19	3.665	0.4370000000000001	1.114	0	0.801130807985422	0.19
775	2978	2	150	18111	31981	1.0	20x	raw	a647	106	520.018	360.03	55.004	0.19	2.417	1.944	1.225	0	2.06624114991624	0.19
776	2979	2	150	18111	31981	1.0	20x	raw	a647	106	504.038	348.015	56.026	0.19	2.422	7.316	1.197	0	3.23464273800735	0.19
777	2980	2	150	18111	31981	1.0	20x	raw	a647	106	504.004	346.837	54.955	0.19	1.597	6.698	1.163	0	3.34197621853328	0.19
778	2981	2	142	5406	9550	1.0	20x	raw	a647	0	445.946	110.027	58.106	0.19	1.482	12.648	-1.0	0	9.61052813420627	0.19
780	2983	2	175	2638	4821	1.0	20x	raw	a647	143	591.893	429.0630000000001	55.011	0.19	4.368	6.388	1.171	0	3.46187497612225	0.19
781	2984	2	103	11920	23952	1.0	20x	raw	a647	131	373.051	434.959	52.01600000000001	0.19	1.53	11.729	1.211	0	13.9734477633829	0.19
782	2985	2	154	3961	8771	1.0	20x	raw	a647	0	516.0840000000002	166.12599999999995	54.19600000000001	0.19	1.761	8.016	-1.0	0	8.803544274152062	0.19
800	3003	2	181	7281	15827	1.0	20x	raw	a647	96	584.008	287.034	58.136	0.188	2.484	4.8439999999999985	1.273	0	5.792382959090849	0.188
785	2988	2	181	7281	15827	1.0	20x	raw	a647	96	583.9830000000002	285.991	57.015	0.19	2.65	4.504	1.225	0	5.06962624797291	0.19
786	2989	2	131	6473	12681	1.0	20x	raw	a647	175	402.963	513.118	57.923	0.19	2.158	17.823	1.216	0	8.20663913189294	0.19
787	2990	2	179	15552	29201	1.0	20x	raw	a647	197	596.045	563.016	54.902	0.19	1.578	5.409	1.111	0	5.69621325728925	0.19
789	2992	2	105	6531	10393	1.0	20x	raw	a647	0	399.907	426.052	50.87300000000001	0.189	2.11	4.13	-1.0	0	2.8922387586685003	0.189
790	2993	2	165	14670	25634	1.0	20x	raw	a647	0	555.023	315.048	54.886	0.189	1.214	15.264	-1.0	0	16.590026833204302	0.189
791	2994	2	32	8355	18161	1.0	20x	raw	a647	227	70.899	668.9739999999998	58.075	0.189	1.234	7.655	1.149	0	7.08380628206867	0.189
792	2995	2	50	9504	16750	1.0	20x	raw	a647	90	172.972	296.936	53.815	0.189	1.557	3.779	1.247	0	4.14820490743325	0.189
794	2997	2	6	4341	6630	1.0	20x	raw	a647	120	41.06	339.913	59.006	0.189	2.461	6.132999999999999	1.208	0	5.047627972751769	0.189
795	2998	2	17	2942	5460	1.0	20x	raw	a647	0	39.126	298.23	58.06800000000001	0.189	2.241	6.5870000000000015	-1.0	0	4.09779911459121	0.189
797	3000	2	147	7877	18119	1.0	20x	raw	a647	0	500.919	524.9069999999998	57.0	0.188	1.429	4.997	-1.0	0	5.12972191282821	0.188
798	3001	2	149	4428	10766	1.0	20x	raw	a647	93	500.054	275.005	54.002	0.188	2.019	3.714	1.246	0	4.530689077790001	0.188
799	3002	2	144	10551	17396	1.0	20x	raw	a647	35	485.002	109.843	54.775	0.188	1.858	4.721	1.129	0	5.2382358990104185	0.188
808	3011	2	147	7877	18119	1.0	20x	raw	a647	0	500.99	526.0840000000002	55.99100000000001	0.188	1.45	3.174	-1.0	0	3.84273827918257	0.188
802	3005	2	165	14670	25634	1.0	20x	raw	a647	0	558.839	331.908	57.167	0.188	1.78	3.439	-1.0	0	2.33449813753522	0.188
803	3006	2	149	4428	10766	1.0	20x	raw	a647	0	501.162	274.976	55.008	0.188	2.014	2.044	-1.0	0	2.55857393361297	0.188
804	3007	2	80	3532	7030	1.0	20x	raw	a647	145	260.889	416.937	54.99800000000001	0.188	1.976	6.017	1.169	0	5.74864379233115	0.188
805	3008	2	103	11920	23952	1.0	20x	raw	a647	131	352.848	459.138	58.08	0.188	1.686	9.197	1.1909999999999998	0	7.069556240500032	0.188
806	3009	2	8	12076	20595	1.0	20x	raw	a647	200	26.898000000000003	603.073	58.16	0.188	1.3530000000000002	8.38	1.257	0	9.71363483884727	0.188
807	3010	2	68	6876	12276	1.0	20x	raw	a647	221	225.99	641.985	52.044	0.188	1.759	8.277999999999999	1.194	0	6.241244988804199	0.188
810	3013	2	132	12067	22953	1.0	20x	raw	a647	175	438.115	493.889	55.0	0.187	1.941	8.285	1.156	0	4.26794347669069	0.187
811	3014	2	68	6876	12276	1.0	20x	raw	a647	221	221.954	624.999	54.958	0.187	1.45	4.229	1.098	0	4.84626644746071	0.187
812	3015	2	162	7211	11940	1.0	20x	raw	a647	207	566.061	632.864	53.04	0.187	1.771	13.71	1.21	0	6.52471377975193	0.187
822	3025	2	162	7211	11940	1.0	20x	raw	a647	0	563.019	617.015	51.052	0.187	1.826	3.233	-1.0	0	4.18431130536382	0.187
814	3017	2	141	12987	23688	1.0	20x	raw	a647	0	476.045	613.918	52.97	0.187	1.815	6.365	-1.0	0	6.50573643266	0.187
815	3018	2	46	8116	14605	1.0	20x	raw	a647	0	157.043	435.99300000000005	53.897	0.187	1.589	9.927	-1.0	0	11.774305248931697	0.187
1497	3700	2	165	14670	25634	1.0	20x	raw	a647	111	540.048	317.2340000000001	54.897	0.15	1.3530000000000002	6.08	1.234	0	4.65494739089409	0.15
818	3021	2	61	4338	10220	1.0	20x	raw	a647	0	200.051	641.8580000000002	57.809	0.187	1.89	8.256	-1.0	0	8.18874949574005	0.187
819	3022	2	146	3367	7057	1.0	20x	raw	a647	0	450.992	510.96	57.072	0.187	1.805	15.732	-1.0	0	17.004990251129197	0.187
820	3023	2	163	9509	18527	1.0	20x	raw	a647	0	575.055	648.189	53.82899999999999	0.187	1.849	4.625	-1.0	0	1.82699530667542	0.187
821	3024	2	160	3211	7178	1.0	20x	raw	a647	0	528.019	580.024	54.889	0.187	1.545	8.651	-1.0	0	7.08944622620373	0.187
823	3026	2	6	4341	6630	1.0	20x	raw	a647	0	41.2	344.1740000000001	52.97	0.187	1.729	2.231	-1.0	0	1.7034442708817	0.187
825	3028	2	111	6396	13854	1.0	20x	raw	a647	198	337.95	597.087	51.957	0.18600000000000005	2.987	8.185	1.301	0	5.58411675997182	0.18600000000000005
826	3029	2	6	4341	6630	1.0	20x	raw	a647	120	39.13	330.065	55.13800000000001	0.18600000000000005	1.439	12.479	1.192	0	5.05902717381981	0.18600000000000005
827	3030	2	165	14670	25634	1.0	20x	raw	a647	0	568.156	296.043	57.166	0.18600000000000005	2.175	2.268	-1.0	0	2.382139711025029	0.18600000000000005
940	3143	2	187	7671	12478	1.0	20x	raw	a647	159	627.9730000000002	450.984	56.095	0.17800000000000002	1.822	15.681	1.225	0	15.080178809555	0.17800000000000002
829	3032	2	21	4287	6552	1.0	20x	raw	a647	118	80.82600000000002	339.996	57.15600000000001	0.18600000000000005	2.182	6.707999999999998	1.085	0	6.27686492280094	0.18600000000000005
831	3034	2	8	12076	20595	1.0	20x	raw	a647	200	25.11	613.085	57.975	0.18600000000000005	3.1460000000000004	6.185	1.104	0	6.40713655079318	0.18600000000000005
832	3035	2	22	9216	16490	1.0	20x	raw	a647	118	75.18	386.054	57.03	0.18600000000000005	1.469	6.2360000000000015	1.155	0	4.22597211418306	0.18600000000000005
833	3036	2	19	8712	13576	1.0	20x	raw	a647	0	78.02	364.03	51.105	0.18600000000000005	2.264	5.8420000000000005	-1.0	0	5.238925864202192	0.18600000000000005
834	3037	2	175	2638	4821	1.0	20x	raw	a647	0	608.928	417.085	58.114	0.18600000000000005	2.1830000000000003	1.947	-1.0	0	2.60428065190956	0.18600000000000005
835	3038	2	179	15552	29201	1.0	20x	raw	a647	197	644.965	565.125	55.909	0.18600000000000005	1.93	9.701	1.083	0	4.880556000480059	0.18600000000000005
836	3039	2	68	6876	12276	1.0	20x	raw	a647	221	228.817	644.9540000000002	57.104	0.18600000000000005	1.856	3.778	1.1840000000000002	0	3.45652407275365	0.18600000000000005
838	3041	2	105	6531	10393	1.0	20x	raw	a647	131	428.03	421.059	55.75100000000001	0.18600000000000005	1.758	6.649	1.181	0	4.63290250795252	0.18600000000000005
839	3042	2	123	7686	15911	1.0	20x	raw	a647	0	412.0630000000001	612.997	56.969	0.18600000000000005	1.686	9.717	-1.0	0	9.735455006742553	0.18600000000000005
840	3043	2	137	6104	10994	1.0	20x	raw	a647	149	429.008	457.221	54.039	0.185	1.719	7.067	1.193	0	3.87388262153528	0.185
841	3044	2	150	18111	31981	1.0	20x	raw	a647	106	489.098	347.832	51.977	0.185	4.217	3.9	1.176	0	4.02090437449042	0.185
842	3045	2	179	15552	29201	1.0	20x	raw	a647	0	605.056	574.8240000000002	55.05	0.185	1.7180000000000002	9.529	-1.0	0	4.89741337976405	0.185
1848	4051	2	44	8286	17010	1.0	20x	raw	a647	0	109.017	178.99599999999995	57.907	0.136	1.364	9.847	-1.0	0	9.94437029123975	0.136
845	3048	2	173	2871	4525	1.0	20x	raw	a647	0	599.054	403.022	53.037	0.185	3.638	6.712999999999999	-1.0	0	4.70347194397149	0.185
846	3049	2	162	7211	11940	1.0	20x	raw	a647	0	574.962	649.012	56.137	0.185	1.737	8.327	-1.0	0	2.44962371556287	0.185
847	3050	2	84	10782	19062	1.0	20x	raw	a647	220	264.911	664.1619999999998	51.032	0.185	1.6969999999999998	3.963	1.206	0	2.54850628074136	0.185
889	3092	2	33	8199	15971	1.0	20x	raw	a647	0	120.898	438.969	53.982	0.182	1.825	9.402	-1.0	0	7.84357352487402	0.182
849	3052	2	44	8286	17010	1.0	20x	raw	a647	0	120.008	148.086	52.092	0.185	2.209	10.497	-1.0	0	10.248321508252198	0.185
850	3053	2	207	4590	8235	1.0	20x	raw	a647	73	662.9830000000002	190.04	53.054	0.184	3.202	3.15	1.21	0	2.29205465222635	0.184
851	3054	2	63	5094	11245	1.0	20x	raw	a647	155	227.853	458.816	55.857	0.184	1.885	3.502	1.167	0	3.15987254795029	0.184
852	3055	2	132	12067	22953	1.0	20x	raw	a647	175	429.101	544.867	56.00100000000001	0.184	1.747	12.803	1.252	0	3.5193483387951203	0.184
1656	3859	2	37	3798	9098	1.0	20x	raw	a647	132	97.12	360.038	53.923	0.14300000000000002	1.149	8.516	1.145	0	5.709811331436889	0.14300000000000002
854	3057	2	46	8116	14605	1.0	20x	raw	a647	0	151.969	468.05300000000005	55.883	0.184	1.621	9.41	-1.0	0	6.53200995638783	0.184
855	3058	2	177	16572	40487	1.0	20x	raw	a647	0	601.998	204.829	56.726000000000006	0.184	1.89	2.687	-1.0	0	2.76431925677356	0.184
991	3194	2	137	6104	10994	1.0	20x	raw	a647	149	432.969	432.966	53.047	0.175	2.137	2.18	1.262	0	2.6983850476266498	0.175
857	3060	2	150	18111	31981	1.0	20x	raw	a647	106	501.101	353.0130000000001	57.135	0.184	1.903	4.142	1.132	0	1.77082910585034	0.184
858	3061	2	19	8712	13576	1.0	20x	raw	a647	118	62.981	351.68	51.018	0.184	1.45	3.576	1.204	0	3.07450045060921	0.184
859	3062	2	60	6018	13600	1.0	20x	raw	a647	0	184.948	516.078	55.076	0.184	1.491	11.368	-1.0	0	9.872004317421132	0.184
860	3063	2	150	18111	31981	1.0	20x	raw	a647	106	491.98800000000006	302.913	57.98	0.183	1.99	8.735	1.074	0	5.46058156585914	0.183
909	3112	2	19	8712	13576	1.0	20x	raw	a647	118	71.046	368.007	57.005	0.18	2.449	6.693	1.132	0	7.149009405530959	0.18
862	3065	2	162	7211	11940	1.0	20x	raw	a647	207	563.982	639.987	53.258	0.183	1.944	7.484	1.117	0	4.34156654528123	0.183
863	3066	2	84	10782	19062	1.0	20x	raw	a647	0	283.836	654.9580000000002	52.175	0.183	2.298	9.355	-1.0	0	2.68806764615672	0.183
