sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
1	147	7146	12892	1.0	60x	raw	a647	0	1733.9620000000002	1089.066	13.805	0.617	4.038	25.049	-1.0	0	21.381399702617397	0.617
1	84	7434	14410	1.0	60x	raw	a647	11	965.092	119.023	22.904	0.617	3.265	15.915999999999999	2.52	0	19.0784179703953	0.617
1	21	4421	8778	1.0	60x	raw	a647	13	372.028	239.882	25.927	0.614	3.1489999999999996	27.198	2.455	0	9.79068263723902	0.614
1	116	6376	11709	1.0	60x	raw	a647	0	1258.968	525.067	25.956999999999997	0.611	3.62	4.3260000000000005	-1.0	0	5.78856180291817	0.611
1	122	5016	7657	1.0	60x	raw	a647	0	1524.852	1022.993	17.855	0.608	3.123	35.634	-1.0	0	24.247988798196	0.608
1	18	11165	21464	1.0	60x	raw	a647	0	242.987	165.085	23.008000000000003	0.606	3.162	14.690999999999999	-1.0	0	19.206785022358602	0.606
1	89	10436	20499	1.0	60x	raw	a647	60	1032.0839999999998	620.06	26.959	0.605	3.438	28.305999999999997	2.33	0	7.66689921524189	0.605
1	119	5734	8814	1.0	60x	raw	a647	81	1479.0439999999999	1028.95	20.985	0.603	4.011	10.267000000000001	2.121	0	5.1009128238808	0.603
1	89	10436	20499	1.0	60x	raw	a647	0	1158.089	553.9209999999999	27.761	0.602	3.138	50.135	-1.0	0	54.9863502872951	0.602
1	122	5016	7657	1.0	60x	raw	a647	81	1600.0810000000001	998.2260000000001	22.798000000000002	0.601	4.0280000000000005	34.842	1.979	0	25.9148752968116	0.601
1	120	15858	22102	1.0	60x	raw	a647	81	1457.921	1059.902	20.936	0.599	3.2	8.746	2.01	0	9.78609319070269	0.599
1	152	5833	11405	1.0	60x	raw	a647	117	1777.902	1360.969	16.004	0.598	3.318	15.125	2.129	0	4.85267846629613	0.598
1	89	10436	20499	1.0	60x	raw	a647	60	1149.999	595.137	20.896	0.597	3.35	29.018	2.405	0	14.437999002973099	0.597
